biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54276710,SAMEA120832218,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276709,SAMEA120832125,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276708,SAMEA120832038,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276706,SAMEA120832177,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276705,SAMEA120832115,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276704,SAMEA120832035,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276703,SAMEA120832254,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276702,SAMEA120832262,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276700,SAMEA120832224,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276699,SAMEA120832057,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276698,SAMEA120832145,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276697,SAMEA120832194,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276696,SAMEA120832166,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276695,SAMEA120832066,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276694,SAMEA120832092,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276693,SAMEA120832159,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276692,SAMEA120832184,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276691,SAMEA120832223,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276689,SAMEA120832001,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276688,SAMEA120832108,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276687,SAMEA120832175,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276686,SAMEA120832075,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276685,SAMEA120832249,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276684,SAMEA120832029,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276682,SAMEA120832040,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276681,SAMEA120832172,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276680,SAMEA120832233,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276679,SAMEA120832004,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276678,SAMEA120832230,,,human,,,,,,,,,,,,Streptococcus pneumoniae
